title,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
Locked Up,1.510876565,0.861887977,4.894380376,7.870302488,3.568743074,1.306183662,2.172799291,2.8335090160000003,0.616528781,4.279222246,5.144481258,3.119234349,1.135796159,0.803435408,1.7226095270000001,0.195076279,0.249279597,0.760074346,0.564829915,0.791199693,1.133410788,0.195588448,2.515967436,0.187444798,0.879834635,3.926360224,1.106753993,28.359486984
Lodi Dodi,3.986456033,1.697102458,4.9761551840000005,6.641755915,5.714756168,1.618407701,1.7610423370000001,2.210979494,0.917409231,2.716080335,3.31223387,2.513661385,0.883016123,1.613971706,1.117870774,0.553178692,0.202789353,2.074219792,2.481126789,0.600322492,1.768321693,0.332862532,2.6576964,0.281066822,0.705794544,2.365227389,1.255764617,35.365006872
Lollipop Remix,8.679311627,4.18366035,1.7613031430000001,3.661146194,5.89256988,1.729605797,1.534107491,2.117804316,1.130896315,1.7423474,2.552190233,1.04403321,0.497666431,2.712893607,0.58620655,0.815883362,0.140979329,3.96390201,5.707706544,0.375613196,2.040365876,0.476122954,2.394471746,0.36179895,0.294032789,1.147926195,1.247702771,35.807282905
Long Kiss Goodnight,5.113308097,3.352206615,11.121915811,13.03078414,8.075400841,2.941611287,2.075223764,2.292337056,1.530264876,4.815976639,6.3346718300000004,5.402439308,1.547712992,2.431594731,1.857391186,0.91062992,0.361463657,3.207759653,2.757402682,1.041165983,3.067921111,0.553383096,4.011467794,0.481024994,0.924474956,3.490813747,1.656086378,53.194496849000004
Look Like Jesus,1.0281516689999999,0.382418748,5.009306167,4.634730836,1.383915305,0.5467853149999999,0.538645395,0.693061424,0.317902147,1.243786695,1.465549075,2.212941367,0.533435977,0.539298547,0.541047528,0.146402015,0.114189441,0.50504129,0.316231195,0.317376645,0.494935704,0.13405906,0.75929761,0.110337824,0.237301903,0.707664773,0.6116904360000001,9.08436748
Lord You Know,2.792512116,1.52091347,4.085262169,6.407960393,7.796909851,2.423497059,1.947585622,2.4112868720000002,1.396107869,3.132522692,3.7170288,2.360157904,0.957225905,1.780554306,1.284929219,0.578863294,0.241715796,1.696485926,0.564193617,0.690452743,2.9633857900000002,0.423697771,3.676205937,0.388140402,1.091176955,3.083253311,1.718282958,44.4983029
Lose My Mind,3.054274931,1.450035543,5.333489788,7.203107736,4.965263245,1.480976094,3.095139432,4.190883666,0.888357423,3.893371863,3.557038959,3.315576387,1.256461544,1.458861212,1.760976962,0.280317988,0.273788019,1.308728789,1.093191077,0.8525283300000001,1.611037477,0.301283113,2.903926711,0.271938728,0.884247657,3.420840258,1.851146424,33.984434289999996
Lose Yourself,3.5606239129999997,1.60177665,3.024402144,5.543096745,8.701061165,3.63418206,1.12527156,1.241248193,1.73819406,3.50678544,3.890610979,1.963151162,0.827213902,1.77807054,1.220280648,0.606654919,0.254217545,2.101103928,1.218321474,0.70460443,4.286105232,0.5154467540000001,3.884929975,0.478639577,0.61773341,2.749965259,1.072772828,35.207415696
Losin My Love,1.94226927,2.192549252,2.748610325,3.771673755,2.778300474,0.999488278,2.591768293,3.318379066,0.678434314,1.849697239,2.305561562,1.671762308,0.812070591,1.202842789,0.82699868,0.982194241,0.177472306,1.830599513,0.825312684,0.510252522,1.347260067,0.250604739,1.635671331,0.246878082,0.465531537,1.167454054,1.977404309,13.538749104999999
Losin Weight,2.284936889,1.140970481,6.376409712,7.80342946,5.362833001,1.639240813,4.687130575,5.84200935,0.9692205030000001,3.083148175,4.128353867,3.120757287,1.060346034,1.348057217,1.138954342,0.329203259,0.231454812,1.133129984,0.690024084,0.686967803,1.900655973,0.310471329,3.15795699,0.286909854,0.480712079,1.8832910950000001,2.499106047,35.60908397
Losing Weight Pt. 2,3.999671877,1.606373067,9.844309383,11.33917595,8.998040439,2.771465009,1.784326729,1.994823287,1.4552653660000001,4.470776532,5.007036726,4.904985567,1.441663195,1.969020514,1.78681387,0.564921274,0.337726498,1.9102530979999999,1.425012348,0.9807481140000001,2.879204991,0.492903859,4.209598401,0.433499704,0.974818987,3.590089072,1.5648820239999999,58.344104277
Lost Angels L.A. L.A.,2.431689693,1.271408426,1.937039687,3.984265519,6.409920873,1.98202383,1.205976248,1.490754652,1.106497182,2.4914480230000002,2.880848329,1.3167053,0.65217444,1.35667418,1.0037520850000001,0.7210871959999999,0.186380181,1.470092972,0.490247298,0.527513353,2.451137282,0.334802083,2.855302119,0.309402899,0.7684307499999999,2.575880363,0.935476603,33.542248435
Lost One,3.77642084,1.293828968,2.742650089,4.551143571,5.841247985,2.073391013,1.764206103,1.820666532,1.082981567,3.073705662,3.774739462,1.735238307,0.8132371230000001,1.424682627,1.2327657699999999,1.015441694,0.234708483,1.667005732,1.632637218,0.646104082,2.478252599,0.357606158,2.9675234059999998,0.345086492,1.216907585,3.320957131,1.116561953,25.143449979
Lovalot,4.038509087,0.624255491,4.062658211,5.552070327,3.818324025,1.354520629,1.389710112,1.961295233,0.655646002,2.4038252620000002,3.330794065,2.0837155899999997,0.628729246,1.111589687,0.823147967,0.492185932,0.148797867,1.4495414340000001,3.197764043,0.443463678,1.326884744,0.250919152,1.8294555049999999,0.21003982200000001,0.332902398,1.600082727,0.693628582,23.486458638
Love Is Love,4.641487691,2.0784639879999998,4.45387659,5.988499411,6.364150075,2.005348162,1.37099777,1.728629397,1.075885761,2.480485903,3.012543235,2.239206968,0.733462391,1.641197224,0.900916874,0.546651004,0.181915108,1.989739453,2.92935907,0.525231309,2.312009349,0.377716251,2.824683291,0.319112759,0.407330498,1.676031989,1.035618645,35.56534946
Love My Life,4.675470816,0.810527388,3.521665565,5.3725377,5.242939588,1.758932315,1.181951043,1.298568251,0.858440908,2.468254938,3.869732473,1.983101071,0.718577782,1.309261922,0.933876428,0.568515943,0.17016587,1.646188043,3.038182864,0.504821149,1.85786822,0.320388352,2.332283834,0.26858723,0.516784711,1.818662808,0.82141376,29.323286979
Love the Way You Lie,9.621929956,1.275863838,3.957619935,6.0706946639999995,4.711856541,1.856878472,3.145884923,3.650835323,1.126502197,3.37948545,3.916428819,2.577989638,1.151656372,2.3788760939999998,1.452650749,1.545420271,0.275571689,3.453273181,9.328219452999999,0.774243995,2.139349125,0.528423638,2.7065634960000002,0.443671195,1.027569361,2.783055845,1.895413729,20.716162803
Lovesong,7.168786058,1.605310633,3.512074974,6.080618303,8.160698794,3.029426675,2.463350083,3.761756176,1.6949472429999999,3.785188028,4.08440701,2.251917105,0.982205317,2.514571589,1.463723593,1.034207606,0.284438534,2.922018225,3.8377662150000003,0.782273321,3.820614723,0.585092261,3.76465782,0.51965879,0.988112885,3.525248105,1.653773419,33.786622563
Lucifer,2.919724227,0.815420646,3.349678626,4.701519993,5.345334048,1.968679132,0.981192847,1.251809908,0.989591428,2.260821669,2.321730654,1.788100652,0.618102353,1.114131509,0.86564861,1.463385685,0.177133456,1.315655278,0.832588491,0.486578178,2.307304856,0.318605769,2.336915559,0.295941366,0.450171905,1.8595050690000001,0.764998503,26.483655424
Lupe the Killer,1.723447641,0.687316787,2.731951693,4.848501346,3.972025668,1.314370671,1.050767633,1.013040177,0.64992964,2.467897278,3.587393772,1.625770353,0.631277489,0.858707466,0.900537221,0.491284195,0.157058511,0.847512205,0.5036317619999999,0.47400966699999997,1.293944752,0.216132497,2.261019397,0.193958651,0.46308149400000004,1.952868615,0.846374647,29.669709446
MC Hammer,2.52098789,1.42602976,5.360069986,6.954796226,6.097897354,1.963132133,0.998970174,1.252753573,1.051750146,2.948034073,2.8928958639999998,2.8293276880000002,0.920924616,1.592660646,1.238279675,0.389496019,0.222357189,1.673217835,0.6804348299999999,0.645552411,2.018108131,0.348153758,2.781836308,0.302668513,0.813039602,2.751362361,1.127228443,39.908476456
Machine Gun Funk,1.725058155,1.535250261,4.579440873,6.461926395,5.163693832,2.226766814,1.849274356,2.54976959,1.059760381,2.877603014,3.387674011,2.267540236,0.804511663,1.1711593949999999,1.0368465629999999,0.286163252,0.22594376700000002,1.267341026,0.491361458,0.625033612,2.064967168,0.332790929,2.850182567,0.307876113,0.459253772,2.09804616,1.070720771,33.71100058
Mafia Music,3.635663229,3.3067129410000002,4.287102042,5.729238879,5.621823795,1.899978047,0.99143971,1.104049615,1.117069592,2.291937468,2.868008961,2.171291427,0.707280837,1.781871335,0.823923568,0.459628739,0.177144141,2.357871644,2.375255973,0.49999355,2.345617152,0.376583665,2.547081901,0.326130941,0.385940279,1.491270501,1.081319854,33.030000756
Magnificent,7.436098346,3.591961738,3.17343513,4.945529764,7.535975779,1.956099226,1.206293055,1.522003085,1.261095963,2.013508098,3.00935644,1.5575389,0.592542919,2.326450214,0.639489107,1.436013435,0.155558326,2.496115599,2.777179033,0.436672972,2.556946804,0.451996673,3.0298250700000002,0.363658296,0.260079727,1.077795649,1.742008323,34.020379556
Mahogany,3.738736846,2.440599435,1.02723044,2.431758667,7.0879137519999995,1.89947358,1.632076255,1.990651175,1.293027066,1.59585122,1.8291065,0.764805865,0.454647482,2.380296477,0.6064664,0.446288536,0.135767409,2.567116633,1.153763851,0.361637934,2.656228561,0.408319044,2.899952962,0.352263543,0.554003168,1.538176881,1.458296767,36.628110579
Major Pain  Bossalini,1.53056705,1.055567665,4.002175167,5.437428097,3.59225765,1.138082072,1.003748152,1.297112577,0.635882463,2.046600807,2.744233113,1.970878627,0.636767261,1.0311442,0.771579138,1.076722273,0.145329279,1.012994518,0.470067576,0.433985038,1.165844928,0.215160597,1.948766266,0.190803653,0.345359482,1.453831888,0.932429656,34.481542919
Make Her Say I Poke Her Face,3.02726824,2.214423906,4.810383168,7.313281125,5.61933604,1.489238148,2.218458477,3.195161306,0.916727478,2.84636824,4.113254062,2.53908578,0.909348473,1.672490767,1.046473985,0.319846834,0.20670627,1.562954639,1.620968012,0.617130809,1.522591316,0.323811824,3.012708459,0.271295196,0.371643061,1.574687826,1.830169706,47.158506009
Make It Rain Remix,7.513735959,3.997940517,9.021428453,12.225603916,12.988020167,3.851461914,2.162394236,2.623725044,2.352622616,4.572150744,5.806022438,4.645935709,1.5422650820000001,4.317473075,1.853541356,0.872643419,0.365124976,4.660304241,2.022878477,1.049514002,4.200409051,0.823667771,5.415597481,0.650848936,0.897795125,3.245204332,2.461841552,85.026456449
Make You Feel That Way,5.780692393,1.622309566,0.693215532,2.193778811,8.552517623,2.723758456,0.721754631,0.899815911,1.584316044,1.290065513,1.357292926,0.470158528,0.304778262,2.457966306,0.384440372,1.20358457,0.116082821,3.170061448,2.246506068,0.29230179900000003,3.5402084449999998,0.521059343,3.029969233,0.439788301,0.182245355,0.85832314,0.977942791,39.249735568
Make tha Trap Say Aye,1.693852844,1.395215974,3.057299386,4.186002217,4.490532909,0.976032885,1.019303163,1.306556556,0.643918133,1.333698791,1.644597678,1.513453987,0.480794151,1.281971071,0.495455081,0.133903689,0.101633791,1.147350428,0.399405569,0.306056442,1.01806884,0.217071197,2.019165796,0.17098521,0.190605313,0.7565738,0.919164006,48.29213521
Makeshift Patriot,2.80406528,1.030899284,4.865934034,7.589443924,7.546382288,2.351865388,2.138926503,2.870361595,1.1316210309999999,3.709685001,4.374088319,2.697418942,0.96872318,1.361900177,1.3612694140000001,0.429406451,0.247100767,1.275603158,0.660184347,0.735572655,2.335882541,0.357898925,3.750818169,0.318625549,0.607369622,2.935038636,1.174666324,52.34394911
Making a Name for Ourselves,2.577107247,1.278645373,8.921372924,11.349884552,6.721719554,2.192224263,1.729678764,2.022817826,1.062348427,5.309778694,5.510987897,5.021948421,1.689093382,1.291232683,2.479580884,0.376993116,0.370788891,1.203523577,0.500434461,1.15058339,2.032401356,0.35940185,3.478570386,0.32731457,1.37579153,4.905958876,1.328745619,46.750453300000004
Malcolm X,2.748737184,2.643861492,17.269835707,18.163482633,7.032942543,2.578570522,3.041270672,3.5337239780000003,1.2316136,5.722040302,8.362862198,7.57205204,1.969179961,1.371167329,2.237771332,0.612428376,0.430582518,1.35176967,0.6602474979999999,1.258853353,2.534766888,0.431047482,4.041595921,0.400491316,1.337437013,3.989435301,1.708186577,42.43466415
Marshall Mathers,2.489495043,2.236653342,12.742126028,13.738399821,5.614513335,1.767291782,4.357950445,4.9563933140000005,1.011295814,4.35932876,6.4869636139999995,5.8088099920000005,1.610542686,1.508655099,1.697228974,0.481490576,0.325571948,1.697890891,1.0956378629999999,0.971122842,1.794008567,0.354100842,3.529849267,0.323340245,0.756603966,2.66406344,1.995573215,45.674609296
Mass Appeal,2.940309902,1.109991892,2.389217736,3.855083885,5.715581853,1.637911955,0.8577149079999999,0.933095439,0.901577851,1.931245654,3.0219728,1.352288337,0.528091895,1.552697372,0.739964379,0.36009279499999997,0.142690534,1.785379929,0.810932504,0.401750814,1.917621746,0.314238854,2.2058154660000002,0.264028091,0.575335866,1.706711542,0.750756992,26.980763696
Mathematics,2.224814507,1.488218576,2.452934029,4.433573563,7.334004631,1.825764673,2.624348119,3.9764987620000003,0.949502056,2.172059332,2.662984796,1.346894798,0.579827746,1.278995795,0.781360096,0.288948695,0.152527202,1.142250856,0.387905356,0.443411216,1.932344271,0.298314443,3.162720043,0.25733275,0.393421913,1.765835776,1.037137873,57.66340144
Maybach Music,4.375550873,2.838140666,2.278886435,4.070566033,6.650183329,1.920024175,1.128653739,1.492798178,1.148876936,1.891164932,2.397907744,1.301160151,0.555693827,1.890997044,0.665949296,1.414781581,0.155995056,2.195972744,1.515731266,0.423497101,2.345599535,0.401372068,2.692660691,0.336228164,0.366209794,1.349887069,1.078743112,41.887150336
Maybach Music II,2.83802923,2.112667348,3.483839304,5.318176709,6.39238397,1.863214516,2.643884541,4.485065255,1.074447996,2.348301327,2.959270127,1.882760332,0.715154828,1.765932651,0.815338339,0.366090673,0.191353268,1.698515436,0.696823766,0.523191502,2.02992512,0.373046962,2.846779554,0.318668292,0.342102507,1.329984483,1.892581837,38.74621121
Mayor,2.894362836,1.0700626309999999,2.907016887,4.08545006,5.548313397,1.539390285,0.827753915,0.890222698,0.995162565,1.56434705,2.144838002,1.488840503,0.509620546,1.643170911,0.576349035,0.378439062,0.117840885,2.0124270969999998,0.797547266,0.342766524,2.052851967,0.325589887,2.132995049,0.268156546,0.256442962,0.9531291120000001,0.8523423489999999,31.052061421
Mc chris ownz,1.613120382,0.744084482,1.7162344010000001,2.759776925,2.968566729,0.859657487,0.614013029,0.689293775,0.554388306,1.43664733,1.551679468,1.096372175,0.473032826,0.918280936,0.632339901,0.174411618,0.108039883,0.940569348,0.804355523,0.326040618,0.9737077989999999,0.17741949,1.494913482,0.15015,0.418281116,1.279602455,0.810341102,22.233718308
Me  My Bitch,2.57291482,1.89431952,11.719658027,12.432558054,5.4579979419999995,1.963759128,3.19627133,4.335001189,0.984956467,4.075110992,5.514434831,4.985231025,1.335712119,1.242674457,1.525187299,0.500681975,0.300544176,1.419538363,1.211217314,0.875435772,1.959571134,0.360520632,3.080761204,0.329098134,0.675568143,2.608618533,1.420423495,34.53990681
Me and Jesus the Pimp in a 79 Granada Last Night,7.931141176,2.292684844,5.482853981,8.542280547,8.694399837,2.494829959,5.038095171,7.6524438130000005,1.412601893,4.096813372,5.176507667,2.97986038,1.202868166,2.34211775,1.569511684,1.563036235,0.291461991,2.554816617,3.278324321,0.858747091,2.736551357,0.505562079,4.40010832,0.43203647,0.933949292,3.5365268260000002,2.079692243,58.423771352
Me and My Girlfriend,6.759498551,2.414337895,6.401111049,8.957190774,8.328498374,3.171858095,1.332951961,1.634388175,1.668506957,4.138163649,3.7470207970000002,3.428764111,1.222313151,2.731400763,1.693197431,0.985450187,0.332940083,3.579201921,4.893470976,0.927181098,3.272201707,0.601789681,3.8880862830000003,0.522564774,0.824129127,3.6328154230000003,1.662433498,53.049415506
Mean  Vicious,4.437384543,1.108437844,2.489453237,4.68637231,5.778099844,1.460120362,1.537115299,1.891953652,0.868716347,2.153033788,3.442003078,1.464514654,0.644864836,1.631748999,0.736219792,0.352989069,0.148682051,1.579791666,2.065637034,0.453436453,1.60614767,0.312208181,2.7396321,0.252799702,0.271290111,1.15996716,1.5901404430000001,40.45274129
Medicine Ball,2.11676312,0.936648722,5.045620547,6.673924657,5.245646899,1.434373368,3.465802139,5.3224466139999995,0.824179329,2.577164422,4.079992857,2.499965418,0.81086574,1.233913869,0.899586749,0.475524074,0.179097896,1.023754296,0.43126339,0.53489429,1.560732802,0.275350185,2.633838157,0.239411221,0.353669145,1.411281669,1.62012916,32.817226
Meiplé,8.443244039,1.898568309,2.628223387,3.600165544,10.150701255,2.297252711,1.149788097,1.466455027,1.392868941,1.174790833,2.006044063,1.15104813,0.37743404599999997,2.603461161,0.35179234600000003,1.233198195,0.100195418,2.982306613,2.345877609,0.266862469,2.9583014899999998,0.543160534,2.735258755,0.39821474700000004,0.144027165,0.560467173,0.97770357,46.93609413
Memory Lane Sittin in da Park,1.7848149020000001,1.646022958,3.952678016,5.552253585,5.457192669,1.530952544,1.504458062,2.1563221550000002,0.820911276,2.356540759,2.575208495,2.094523787,0.69930424,1.109380447,0.902426036,0.235864702,0.165169076,1.07657819,0.41021779,0.491850817,1.613244749,0.260192265,2.593566522,0.22775046499999999,0.400609795,1.776108102,0.9156443949999999,45.139518415
Mic Checka,2.702274933,2.029112835,2.433399078,3.914722706,3.999331968,1.27510075,0.808287436,1.12089759,0.878701833,1.495759064,1.4037587440000001,1.3748537809999999,0.52815518,1.70474276,0.597352096,0.189626561,0.126634355,1.864836558,0.930002078,0.364670758,1.449671862,0.294115153,1.939619559,0.234821966,0.227488111,0.963604579,1.109610933,31.18408716
Microphone,2.5052135079999998,1.731233123,7.178480311,9.543675168,5.639754506,1.7358318990000001,1.993977197,2.189078005,0.876456604,3.247260589,5.485547219,3.262095804,0.9617601490000001,1.3442899719999999,1.095968153,0.280636749,0.212914415,1.495194081,0.910804466,0.643477737,1.605408383,0.310478214,2.894389264,0.25965153,0.405523592,1.861068473,1.066942956,42.36051118
Microphone Fiend,1.285910801,0.81658649,1.966618123,3.968582838,5.15501128,1.458370886,1.281623929,1.511041187,0.751819542,2.098559432,2.76987415,1.253721473,0.543579361,0.913107412,0.750696233,0.161563579,0.14121013699999999,0.7964556700000001,0.220565351,0.424005604,1.4962305439999999,0.222758535,2.494227566,0.200118296,0.29721278,1.415284089,0.858504657,37.16081083
Microphone Freestyle,1.028562407,0.8854546209999999,3.045903059,4.338668131,2.896580502,0.903139912,0.759794622,0.8090264549999999,0.468100546,1.907723061,2.472792981,1.663829278,0.572221146,0.687457996,0.76061693,0.12240034600000001,0.130396164,0.642165549,0.280452576,0.398506336,0.842972902,0.155278247,1.623286389,0.138131393,0.337530235,1.47816324,0.700045951,22.33125973
Midnight Show,2.385627514,0.577129375,0.797641648,1.792759512,3.467793997,1.024973448,0.44356929700000003,0.447665475,0.563274433,1.0378894379999999,1.387015457,0.557144858,0.26900841200000003,0.9291135119999999,0.34998367799999996,0.251505547,0.071939671,0.999596681,0.933338761,0.211666252,1.264306094,0.192487986,1.327978444,0.160070475,0.141807841,0.694785328,0.502767092,16.6865998
Mighty D-Block 2 Guns Up,3.648383276,1.5208572889999998,9.095816951,9.826918705,5.777454662,1.7347014299999999,1.531877138,1.823446994,0.911079143,3.031055707,4.034939027,4.065157784,1.05100833,1.343767873,1.137871575,0.464737533,0.227521145,1.360117126,0.987225373,0.671142869,1.762224102,0.33054343,2.757224984,0.276894583,0.469362594,1.769991186,1.089881634,43.365283254
Mighty Healthy,2.543329598,1.592854072,2.826488634,4.408891026,4.535120894,1.396766641,0.85935313,1.038512627,0.779393232,1.952159704,2.272861318,1.630949262,0.624462227,1.12661039,0.820368755,0.421911871,0.14896735,1.368243752,1.087504764,0.435262331,1.650148054,0.264069576,2.012688586,0.22972352000000001,0.462199879,1.591758266,0.838717385,28.802011073
Military Minds,3.315937218,1.504612258,5.200115947,7.499337238,7.852284945,2.181544681,6.932133125,11.206587458,1.160133155,2.991952209,4.329829372,2.553366416,0.919543409,1.5563037769999999,1.043731604,0.53822656,0.218441754,1.444041598,1.008602429,0.625618178,2.439005593,0.388470421,3.704147864,0.346421323,0.440197148,1.879164512,1.965554787,54.31236795
Mind Playing Tricks on Me,2.39625986,1.449782999,6.01153255,8.094177005,5.622069312,1.919220351,2.103883639,2.680364418,1.03737047,4.232157269,4.1628856789999995,3.628145523,1.311859848,1.401924193,1.904043769,0.36871809899999997,0.307387367,1.472712328,1.016505898,0.925339985,1.953523554,0.339182002,3.221811516,0.315639016,1.090829526,3.943929765,1.330825983,38.548649563
Mind Sex,7.314591636,1.916765442,1.174290996,2.564224723,8.055204617,2.35824829,1.544158701,2.529935742,1.537503644,1.133258106,1.749486239,0.622779812,0.31538842699999997,2.945695125,0.325943634,0.994634953,0.107404494,4.03900283,4.125860204,0.25976825400000003,3.270160807,0.552727195,2.763135514,0.446594341,0.144545703,0.594065912,1.267838539,35.935462582
Miracles,6.074686213,1.340790759,4.622505574,5.80418708,6.97251693,1.85729251,4.260536092,7.4270670700000005,1.319642525,2.052612099,3.333365068,2.149265965,0.722640718,2.701285758,0.682402476,0.739387652,0.17039975499999999,3.115810447,2.736442869,0.462871387,2.577103148,0.476916712,2.84831577,0.391257697,0.272634493,0.977927645,2.067678028,35.740718464
Miss Me,4.521890127,2.291872143,4.980264428,6.588080912,7.454416324,2.845225884,2.044752477,2.942495641,1.689869747,3.440111244,3.794391573,2.75591275,1.050539075,2.08793594,1.399547922,0.966547653,0.305351359,2.557001967,2.762267566,0.801683126,4.011651462,0.533095541,3.58423035,0.527446129,1.233033341,3.43463179,1.523620767,34.415611057
Miss You Remix,2.686412741,1.729087488,2.864239908,5.385040085,5.191941287,1.906289392,2.319480633,3.249628179,0.963300784,4.797163231,4.34199234,2.532872225,1.397348207,1.295913053,2.434138929,0.647710415,0.359815458,1.26778455,0.72699004,1.043077338,1.948014983,0.321302218,3.141008847,0.334350315,2.470946453,7.3290322240000005,1.693063754,25.866368886
Mixing Up the Medicine,2.90752245,1.229059172,4.448952007,7.472572554,6.632507391,2.071519436,1.676265615,1.889428767,1.065712722,3.358577362,4.437514251,2.465970236,0.913568995,1.519737121,1.160083454,0.353380161,0.21861160799999999,1.6604073209999999,1.282980271,0.663568803,2.066114568,0.348824101,3.50177789,0.306314628,0.447679053,2.283397124,1.319746417,54.109898278
Mo Milly,2.7771791,1.522918588,3.859478938,5.488554131,5.476538553,1.5325425,1.01801643,1.2314188130000001,0.807380321,2.128606564,2.86426162,1.872655803,0.6337559349999999,1.33221434,0.771599522,1.5448480359999999,0.151037229,1.373481814,0.791795508,0.448551971,1.50705111,0.291713483,2.429215908,0.240469391,0.35243120099999997,1.494198359,0.856024732,43.024395738
Mo Money Mo Problems,2.249237411,0.822074773,3.42917559,5.888390186,6.324320619,1.732144103,5.081271281,6.445484875,0.928008536,2.901013834,4.720019001,1.880819907,0.765862366,1.270783229,0.96844881,0.35140566500000003,0.180632931,1.1039899930000001,0.461959948,0.547503322,1.93146373,0.297350345,3.179007847,0.26348921599999997,0.430704909,1.9750909110000001,1.403459516,39.79984594
Modern Mans Hustle,6.153208148,1.376321924,1.88588825,3.431481319,6.517277938,2.03678399,0.783566355,0.838962463,1.115925579,1.642078785,2.13641943,1.097037244,0.458472698,1.93697083,0.571715834,0.952771859,0.128678492,2.977414143,4.7375407449999996,0.350010576,2.47382861,0.418620642,2.405194802,0.34561901700000003,0.352214242,1.212602108,0.878201089,28.988390991
Moment of Clarity,4.585614468,1.395083225,3.0844524779999998,5.371639002,9.169628309,2.688599719,1.259197886,1.320572592,1.31696734,2.960699691,3.98450749,1.8217998800000001,0.748506963,1.762276172,1.067692366,5.288882270999999,0.209589819,2.190475072,1.125880475,0.589750746,3.094970297,0.46475071,3.4016752869999998,0.416635585,0.638101442,2.494371971,1.003140827,41.895900182
Moment of Truth,2.710128939,0.971402759,3.891396448,6.665682859,7.98654486,2.88408342,1.877338356,2.060841474,1.294654118,3.786357802,5.540035642,2.325253819,0.931864869,1.296903384,1.296891617,0.53698062,0.267977036,1.364345839,0.926361839,0.759091105,3.106544528,0.405702293,3.788352434,0.387668289,0.604522713,2.6875444,1.194625032,36.2226865
Money Cash Hoes,2.995958706,0.85790713,6.7554088839999995,8.00082719,5.450171286,1.411344861,3.892712463,5.676943862,0.802671536,2.626344233,3.697282252,3.166598597,0.911250717,1.337079585,0.991630569,0.50804803,0.194710272,1.145660356,1.322285544,0.572747058,1.448806778,0.297260798,2.730187892,0.248049158,0.430122838,1.627588573,1.465227287,46.476368098
Money Dont Make U Rich,1.636792314,1.118118054,2.970223488,4.391206937,3.570627658,1.026854349,0.6515616,0.638133182,0.51638982,1.841098928,3.118112599,1.506416142,0.502344892,0.782970687,0.615172293,0.223410318,0.114887069,0.7904854,0.441715021,0.352139359,1.069966351,0.179642787,1.653482414,0.154068603,0.266916512,1.166621237,0.692104438,22.47088555
Money Flow,1.8388851,2.014776075,3.941986476,6.017171037,5.962987698,1.496292448,5.493066543,8.121585341,0.901620208,2.05905371,3.094935908,1.835791708,0.672913816,1.467295805,0.693828522,0.23371335099999999,0.155282834,1.315614418,0.39320795799999997,0.448251745,1.538600177,0.293125297,3.044206338,0.250217719,0.261871829,1.150761785,1.70269301,56.492745944
Money On My Mind,2.824229495,1.486852071,9.241124672,9.204624097,5.575413795,1.597456227,1.875008648,2.522094841,0.883789676,2.875457664,3.700907286,4.208569644,1.101839802,1.415637481,1.161056518,0.43321555500000003,0.238176802,1.42047441,1.246618187,0.675315268,1.655263943,0.338128111,2.449865832,0.285594782,0.536882683,1.717336892,1.415442679,32.357827814000004
Money Power  Respect,8.575987342,1.102517445,4.249380168,6.324466685,12.154990373,4.141272059,3.084389602,4.851498256,1.967487187,2.97817188,3.628574174,2.290100493,0.881135859,2.415167435,1.146055966,3.138781411,0.242815092,2.774536614,2.309454364,0.66148477,5.0851653,0.76057251,3.946627828,0.630018441,0.615054868,2.269066659,1.55610172,44.634220255
Money to Blow,3.8353603019999998,2.4555179419999997,4.011674429,5.730724704,7.049024852,1.9921301359999999,1.923156539,2.63655615,1.195887747,2.478208089,3.546335458,2.047952211,0.778883012,2.224009253,0.870017049,0.419158668,0.190040276,2.180420617,1.0870452130000001,0.54959177,2.379319897,0.41248887,3.126091065,0.345527142,0.39422565,1.489321352,1.938625868,40.550409644
Monster,3.986815998,1.731615136,14.31637631,15.104882318,8.164331329,2.59946995,2.973343032,4.162397547,1.369994492,4.941941694,6.733070312,6.513250128,1.710036859,1.906761019,1.945856171,0.574566424,0.37544225800000003,1.901888673,1.690206868,1.0945016539999999,2.736668229,0.497919967,3.952008164,0.428042984,0.92660233,3.289561903,1.731830577,45.399647358
More Gangsta Music,5.68893394,5.390147217,3.9523519179999997,5.619800914,5.778684652,1.758593931,1.9393953560000001,3.083751773,1.393832219,2.462776012,2.409807842,2.246985696,0.902299782,3.684596753,1.120144285,0.603426549,0.225962575,4.424938523,3.082113637,0.615955696,2.257944014,0.527914559,2.816035854,0.429173228,0.674632649,2.121610584,2.457470167,38.460522339
More Reasons,3.393851176,1.034557036,2.451967536,3.832068566,6.206529121,1.430640485,1.964290269,2.804031667,0.878861365,1.454743992,2.213176442,1.1570905120000001,0.434133123,1.65821131,0.456272511,0.27855419,0.108791192,1.521279628,1.3230084370000001,0.308208411,1.613693498,0.303252008,2.548118711,0.2389156,0.168126946,0.768966304,1.191702251,46.62212602
